,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,elev_high,elev_low,average_speed,max_speed,start_latlng,start_latitude,start_longitude,distance_km,day_of_week,month_of_year,year,elapsed_time_hr,moving_time_hr
166,7976876704,Lunch Run,2022-10-17 12:50:50,Hike,11308.3,0 days 00:00:00.000006507,0 days 00:00:00.000006560,278.0,1260.4,1059.0,1.738,5.64,"[45.93162, 6.886246]",45.93162,6.886246,11.3083,Monday,10,2022,1.8222222222222223e-09,1.8075e-09
167,7961781271,Afternoon Run,2022-10-14 15:00:33,Run,10557.5,0 days 00:00:00.000004632,0 days 00:00:00.000004881,282.0,1244.4,1055.2,2.279,5.068,"[45.93160143122077, 6.886290265247226]",45.93160143122077,6.886290265247226,10.5575,Friday,10,2022,1.3558333333333334e-09,1.2866666666666666e-09
168,7946444995,Afternoon Run,2022-10-11 15:20:14,Run,5669.8,0 days 00:00:00.000002302,0 days 00:00:00.000002302,93.6,1146.0,1055.2,2.463,4.418,"[45.93135114759207, 6.885861866176128]",45.93135114759207,6.885861866176128,5.6698,Tuesday,10,2022,6.394444444444445e-10,6.394444444444445e-10
169,7941328541,Afternoon Hike,2022-10-10 14:39:12,Hike,7515.1,0 days 00:00:00.000005777,0 days 00:00:00.000005793,306.0,1338.1,1055.2,1.301,3.653,"[45.93166463077068, 6.885736891999841]",45.93166463077068,6.885736891999841,7.5151,Monday,10,2022,1.6091666666666666e-09,1.6047222222222221e-09
170,7925102637,"Tête de Prapators, source arveyon",2022-10-07 09:40:13,Hike,14159.2,0 days 00:00:00.000013588,0 days 00:00:00.000016537,956.3,1911.2,1055.2,1.042,2.784,"[45.93157318420708, 6.886284230276942]",45.93157318420708,6.886284230276942,14.1592,Friday,10,2022,4.593611111111111e-09,3.774444444444445e-09
171,7915744818,Afternoon Run,2022-10-05 16:41:14,Run,5617.4,0 days 00:00:00.000002192,0 days 00:00:00.000002202,90.4,1146.0,1055.2,2.563,4.718,"[45.93140194192529, 6.885863207280636]",45.93140194192529,6.885863207280636,5.6174,Wednesday,10,2022,6.116666666666666e-10,6.088888888888889e-10
172,7905000939,Afternoon Run,2022-10-03 14:55:59,Run,11588.8,0 days 00:00:00.000004952,0 days 00:00:00.000005130,247.8,1242.8,1055.2,2.34,5.188,"[45.93181123025715, 6.885378649458289]",45.93181123025715,6.885378649458289,11.588799999999999,Monday,10,2022,1.425e-09,1.3755555555555555e-09
173,7904641345,La flattery to chalet,2022-10-02 12:00:50,Hike,7168.1,0 days 00:00:00.000007913,0 days 00:00:00.000011282,577.1,1923.6,1349.0,0.906,2.662,"[45.9059782885015, 6.790709998458624]",45.9059782885015,6.790709998458624,7.168100000000001,Sunday,10,2022,3.133888888888889e-09,2.1980555555555555e-09
174,7865416142,Afternoon Run,2022-09-25 15:41:25,Run,6139.5,0 days 00:00:00.000002397,0 days 00:00:00.000002400,97.6,1146.0,1055.2,2.561,4.57,"[45.931640323251486, 6.886262688785791]",45.931640323251486,6.886262688785791,6.1395,Sunday,9,2022,6.666666666666666e-10,6.658333333333334e-10
175,7854560495,Morning Hike,2022-09-23 09:35:33,Hike,16630.5,0 days 00:00:00.000018407,0 days 00:00:00.000023179,1280.0,2345.8,1255.0,0.903,6.026,"[46.035555051639676, 6.933430675417185]",46.035555051639676,6.933430675417185,16.6305,Friday,9,2022,6.438611111111111e-09,5.1130555555555555e-09
176,7845132177,Evening Run,2022-09-21 19:03:08,Run,4092.7,0 days 00:00:00.000001516,0 days 00:00:00.000001516,48.0,1103.2,1055.2,2.7,4.446,"[45.93158978037536, 6.8862576596438885]",45.93158978037536,6.8862576596438885,4.0927,Wednesday,9,2022,4.211111111111111e-10,4.211111111111111e-10
177,7827984126,And down,2022-09-18 09:30:40,Hike,3744.8,0 days 00:00:00.000005795,0 days 00:00:00.000011968,43.6,2840.5,1730.3,0.646,3.653,"[45.8760638628155, 7.013610117137432]",45.8760638628155,7.013610117137432,3.7448,Sunday,9,2022,3.3244444444444444e-09,1.6097222222222222e-09
178,7825977259,Up to Refugio Gervasutti,2022-09-17 16:13:37,Hike,3898.2,0 days 00:00:00.000006445,0 days 00:00:00.000012995,1214.3,2855.8,1734.7,0.605,2.63,"[45.85934925824404, 7.033610763028264]",45.85934925824404,7.033610763028264,3.8981999999999997,Saturday,9,2022,3.609722222222222e-09,1.7902777777777778e-09
179,7806770172,Afternoon Run,2022-09-14 14:08:01,Run,5598.1,0 days 00:00:00.000002252,0 days 00:00:00.000002252,93.3,1146.0,1055.2,2.486,4.98,"[45.931373527273536, 6.885867565870285]",45.931373527273536,6.885867565870285,5.5981000000000005,Wednesday,9,2022,6.255555555555556e-10,6.255555555555556e-10
180,7797186340,Mt Buet - amazing summit,2022-09-12 09:57:30,Hike,21178.8,0 days 00:00:00.000025666,0 days 00:00:00.000030429,1767.3,3058.2,1378.3,0.825,2.56,"[46.01391205564141, 6.920490441843867]",46.01391205564141,6.920490441843867,21.1788,Monday,9,2022,8.4525e-09,7.129444444444445e-09
181,7790572272, Blueberry picking ,2022-09-11 12:16:23,Hike,2783.2,0 days 00:00:00.000002771,0 days 00:00:00.000007966,94.2,2021.9,1928.1,1.004,3.697,"[46.02890191599727, 6.949400128796697]",46.02890191599727,6.949400128796697,2.7832,Sunday,9,2022,2.212777777777778e-09,7.697222222222222e-10
182,7780585730,La jonction,2022-09-09 09:52:06,Hike,10066.5,0 days 00:00:00.000011926,0 days 00:00:00.000022609,999.9,2563.4,1397.1,0.844,2.978,"[45.8940370939672, 6.849097665399313]",45.8940370939672,6.849097665399313,10.0665,Friday,9,2022,6.280277777777778e-09,3.312777777777778e-09
183,7774577660,Afternoon Run,2022-09-08 13:42:24,Run,8040.3,0 days 00:00:00.000003415,0 days 00:00:00.000003421,106.5,1146.0,1046.8,2.354,4.16,"[45.93154778704047, 6.886113071814179]",45.93154778704047,6.886113071814179,8.0403,Thursday,9,2022,9.502777777777778e-10,9.48611111111111e-10
184,7758337807,Run,2022-09-05 15:23:49,Run,6009.7,0 days 00:00:00.000002628,0 days 00:00:00.000002636,97.8,1146.0,1055.2,2.287,4.244,"[45.931464806199074, 6.885979967191815]",45.931464806199074,6.885979967191815,6.0097,Monday,9,2022,7.322222222222222e-10,7.3e-10
185,7741752981,"Vollorcine, aguillette des poussette",2022-09-02 11:41:41,Hike,11003.4,0 days 00:00:00.000010096,0 days 00:00:00.000010998,284.7,2183.2,1260.8,1.09,3.527,"[46.029528211802244, 6.949631972238421]",46.029528211802244,6.949631972238421,11.0034,Friday,9,2022,3.055e-09,2.8044444444444445e-09
186,7736271021,OMG talk about regression.,2022-09-01 13:41:21,Run,5623.4,0 days 00:00:00.000002508,0 days 00:00:00.000002515,93.4,1146.0,1055.2,2.242,3.728,"[45.931648537516594, 6.8860609363764524]",45.931648537516594,6.8860609363764524,5.623399999999999,Thursday,9,2022,6.986111111111111e-10,6.966666666666666e-10
187,7712807196,Bivouac and down,2022-08-28 09:30:10,Hike,4124.0,0 days 00:00:00.000004118,0 days 00:00:00.000004628,48.2,1445.1,1235.7,1.001,2.644,"[45.053044287487864, 5.586420446634293]",45.053044287487864,5.586420446634293,4.124,Sunday,8,2022,1.2855555555555556e-09,1.143888888888889e-09
188,7709816919,Col Vert et bivouac,2022-08-27 15:03:27,Hike,7446.0,0 days 00:00:00.000009408,0 days 00:00:00.000011970,526.0,1710.2,1235.7,0.791,2.874,"[45.05234674550593, 5.561873791739345]",45.05234674550593,5.561873791739345,7.446,Saturday,8,2022,3.325e-09,2.6133333333333334e-09
189,7708527581,Afternoon Hike,2022-08-26 13:23:32,Hike,1234.2,0 days 00:00:00.000000519,0 days 00:00:00.000006408,299.0,718.7,433.1,2.378,2.054,"[44.98928432352841, 5.344617543742061]",44.98928432352841,5.344617543742061,1.2342,Friday,8,2022,1.78e-09,1.4416666666666666e-10
190,7675712351,Last bit,2022-08-21 15:25:30,Hike,2546.4,0 days 00:00:00.000002127,0 days 00:00:00.000002726,20.5,1055.9,1035.0,1.197,3.74,"[45.91847260482609, 6.870183181017637]",45.91847260482609,6.870183181017637,2.5464,Sunday,8,2022,7.572222222222222e-10,5.908333333333333e-10
191,7675712740,Montenver to aguille midi family ,2022-08-21 12:05:10,Hike,6671.2,0 days 00:00:00.000008686,0 days 00:00:00.000011296,549.2,2279.9,1902.3,0.768,3.066,"[45.932065872475505, 6.91744496114552]",45.932065872475505,6.91744496114552,6.6712,Sunday,8,2022,3.137777777777778e-09,2.4127777777777777e-09
192,7674137477,Lunch Hike,2022-08-21 11:09:36,Hike,1743.0,0 days 00:00:00.000001318,0 days 00:00:00.000001337,5.9,1056.2,1041.4,1.322,7.726,"[45.93160327523947, 6.886208541691303]",45.93160327523947,6.886208541691303,1.743,Sunday,8,2022,3.713888888888889e-10,3.661111111111111e-10
193,7669695213,Run,2022-08-20 14:58:41,Run,6601.4,0 days 00:00:00.000002929,0 days 00:00:00.000002984,119.1,1045.2,1000.6,2.254,3.65,"[45.90698478743434, 6.843799967318773]",45.90698478743434,6.843799967318773,6.6014,Saturday,8,2022,8.288888888888889e-10,8.136111111111111e-10
194,7657852192,"Good hills, forget the speed.",2022-08-18 10:38:20,Run,11072.9,0 days 00:00:00.000004686,0 days 00:00:00.000004811,213.5,1205.8,1055.2,2.363,5.538,"[45.93147930689156, 6.886007795110345]",45.93147930689156,6.886007795110345,11.072899999999999,Thursday,8,2022,1.3363888888888888e-09,1.3016666666666666e-09
195,7647376508,Brevent ,2022-08-16 13:00:10,Hike,3268.6,0 days 00:00:00.000004587,0 days 00:00:00.000005274,499.4,2481.2,2010.5,0.713,2.378,"[45.93607787042856, 6.852672044187784]",45.93607787042856,6.852672044187784,3.2685999999999997,Tuesday,8,2022,1.465e-09,1.2741666666666667e-09
196,7641517455,Le chapeau,2022-08-15 10:52:54,Hike,7040.5,0 days 00:00:00.000007658,0 days 00:00:00.000009645,518.3,1567.3,1083.3,0.919,2.996,"[45.94091573730111, 6.896448545157909]",45.94091573730111,6.896448545157909,7.0405,Monday,8,2022,2.6791666666666667e-09,2.1272222222222224e-09
197,7635817737,First run in a couple of weeks,2022-08-14 11:45:48,Run,7009.4,0 days 00:00:00.000003131,0 days 00:00:00.000003141,116.7,1146.0,1055.2,2.239,4.22,"[45.931615345180035, 6.886198567226529]",45.931615345180035,6.886198567226529,7.009399999999999,Sunday,8,2022,8.725e-10,8.697222222222222e-10
198,7525080371,Recovery run,2022-07-25 09:54:34,Run,5942.1,0 days 00:00:00.000002618,0 days 00:00:00.000002768,96.3,1146.0,1055.2,2.27,5.054,"[45.93160788528621, 6.886169733479619]",45.93160788528621,6.886169733479619,5.9421,Monday,7,2022,7.688888888888889e-10,7.272222222222222e-10
199,7513942799,Morning Run,2022-07-23 10:46:40,Run,7347.6,0 days 00:00:00.000003082,0 days 00:00:00.000003085,96.8,1146.0,1046.2,2.384,4.478,"[45.93150923028588, 6.8860008381307125]",45.93150923028588,6.8860008381307125,7.347600000000001,Saturday,7,2022,8.569444444444444e-10,8.561111111111111e-10
200,7513658014,Afternoon Hike,2022-07-15 13:48:45,Hike,1852.6,0 days 00:00:00.000002099,0 days 00:00:00.000003659,114.4,3353.4,3291.3,0.883,4.273,"[45.85003612563014, 6.9363876432180405]",45.85003612563014,6.9363876432180405,1.8525999999999998,Friday,7,2022,1.0163888888888889e-09,5.830555555555556e-10
201,7456775484,Via ferrata and some via corda,2022-07-12 12:05:14,RockClimbing,3049.7,0 days 00:00:00.000003514,0 days 00:00:00.000014361,445.3,2131.3,1850.0,0.868,3.08,"[45.960473, 6.887144]",45.960473,6.887144,3.0496999999999996,Tuesday,7,2022,3.9891666666666665e-09,9.76111111111111e-10
202,7450617348,Via ferrata,2022-07-11 11:43:55,Hike,2630.1,0 days 00:00:00.000002939,0 days 00:00:00.000008137,394.8,2077.3,1850.0,0.895,2.21,"[45.959819527342916, 6.8857060465961695]",45.959819527342916,6.8857060465961695,2.6301,Monday,7,2022,2.2602777777777776e-09,8.163888888888888e-10
203,7450630993,Morning Hike,2022-07-11 10:42:58,Hike,5807.0,0 days 00:00:00.000004350,0 days 00:00:00.000010654,746.1,2396.1,1850.0,1.335,4.18,"[45.960460072383285, 6.886623864993453]",45.960460072383285,6.886623864993453,5.807,Monday,7,2022,2.9594444444444445e-09,1.2083333333333334e-09
204,7447502306,Evening Run,2022-07-10 18:13:06,Run,5381.4,0 days 00:00:00.000002293,0 days 00:00:00.000002321,98.0,1157.0,1071.0,2.347,4.077,"[45.931507386267185, 6.885664137080312]",45.931507386267185,6.885664137080312,5.381399999999999,Sunday,7,2022,6.447222222222223e-10,6.369444444444444e-10
205,7441167697,Run again,2022-07-09 17:46:40,Run,6671.4,0 days 00:00:00.000002833,0 days 00:00:00.000002836,108.9,1146.0,1055.2,2.355,3.956,"[45.931485425680876, 6.885888185352087]",45.931485425680876,6.885888185352087,6.671399999999999,Saturday,7,2022,7.877777777777778e-10,7.869444444444444e-10
206,7430074444,Timo’s first glacier walk,2022-07-07 11:05:52,Hike,6150.8,0 days 00:00:00.000008201,0 days 00:00:00.000015898,310.7,1973.2,1741.7,0.75,2.924,"[45.930963065475225, 6.920327246189117]",45.930963065475225,6.920327246189117,6.1508,Thursday,7,2022,4.416111111111111e-09,2.2780555555555556e-09
207,7419043762,Lunch Hike,2022-07-05 11:18:36,Hike,6923.9,0 days 00:00:00.000008802,0 days 00:00:00.000015174,470.0,2405.6,2195.2,0.787,3.98,"[45.90131384320557, 6.885524578392506]",45.90131384320557,6.885524578392506,6.9239,Tuesday,7,2022,4.215e-09,2.445e-09
208,7413426290,Afternoon Run,2022-07-04 14:25:11,Run,5704.0,0 days 00:00:00.000002397,0 days 00:00:00.000002401,93.5,1146.0,1055.2,2.38,4.602,"[45.93162037432194, 6.886210301890969]",45.93162037432194,6.886210301890969,5.704,Monday,7,2022,6.669444444444444e-10,6.658333333333334e-10
209,7403677852,Afternoon Walk,2022-07-02 16:44:23,Hike,2554.6,0 days 00:00:00.000003113,0 days 00:00:00.000004010,218.0,1797.8,1587.5,0.821,2.264,"[45.830737045034766, 6.985683040693402]",45.830737045034766,6.985683040693402,2.5545999999999998,Saturday,7,2022,1.1138888888888888e-09,8.647222222222222e-10
210,7392382519,Another run,2022-06-30 13:18:37,Run,5594.1,0 days 00:00:00.000002606,0 days 00:00:00.000002615,93.5,1146.0,1055.2,2.147,4.39,"[45.93165306374431, 6.886179372668266]",45.93165306374431,6.886179372668266,5.5941,Thursday,6,2022,7.263888888888888e-10,7.238888888888889e-10
211,7376544334,First hill run,2022-06-27 14:57:52,Run,5715.9,0 days 00:00:00.000002267,0 days 00:00:00.000002267,93.6,1146.0,1055.2,2.521,4.196,"[45.93157008290291, 6.886164704337716]",45.93157008290291,6.886164704337716,5.7158999999999995,Monday,6,2022,6.297222222222222e-10,6.297222222222222e-10
212,7372134573,Afternoon Ride,2022-06-26 15:08:46,Ride,12808.8,0 days 00:00:00.000003740,0 days 00:00:00.000005775,41.2,1465.7,1055.2,3.425,10.976,"[46.004030629992485, 6.923632062971592]",46.004030629992485,6.923632062971592,12.8088,Sunday,6,2022,1.6041666666666668e-09,1.038888888888889e-09
213,7346030642,Run - Blast from the past,2022-06-21 18:06:16,Run,4782.1,0 days 00:00:00.000001919,0 days 00:00:00.000001951,47.0,80.6,44.2,2.492,4.106,"[51.527061676606536, -0.9089598152786493]",51.527061676606536,-0.9089598152786493,4.782100000000001,Tuesday,6,2022,5.419444444444445e-10,5.330555555555556e-10
214,7324104273,Tre Le champ to Flegere via lac Le blanc,2022-06-17 09:48:12,Hike,10241.8,0 days 00:00:00.000012572,0 days 00:00:00.000016524,1048.1,2350.3,1055.2,0.815,4.867,"[45.997202, 6.926204]",45.997202,6.926204,10.2418,Friday,6,2022,4.59e-09,3.492222222222222e-09
215,7314029684,Another run,2022-06-15 18:55:22,Run,4566.1,0 days 00:00:00.000001795,0 days 00:00:00.000001828,52.9,1103.8,1055.2,2.544,3.964,"[45.931714503094554, 6.886152299121022]",45.931714503094554,6.886152299121022,4.5661000000000005,Wednesday,6,2022,5.077777777777777e-10,4.986111111111111e-10
216,7290609257,"Index, Floria, felgere",2022-06-11 12:18:19,Hike,3265.8,0 days 00:00:00.000004610,0 days 00:00:00.000009370,143.4,2485.7,1869.3,0.708,4.098,"[45.96876863390207, 6.87300955876708]",45.96876863390207,6.87300955876708,3.2658,Saturday,6,2022,2.6027777777777776e-09,1.2805555555555555e-09
217,7285524096,Run in the sun,2022-06-10 15:10:56,Run,4516.8,0 days 00:00:00.000001775,0 days 00:00:00.000001803,53.0,1103.8,1055.2,2.545,4.574,"[45.9314358048141, 6.885923556983471]",45.9314358048141,6.885923556983471,4.5168,Friday,6,2022,5.008333333333333e-10,4.930555555555556e-10
218,7259108835,Le jeux to home - storm blocked road!,2022-06-05 14:00:21,Hike,4800.7,0 days 00:00:00.000003713,0 days 00:00:00.000003754,13.2,1151.4,1057.3,1.293,2.989,"[45.96003343351185, 6.906473385170102]",45.96003343351185,6.906473385170102,4.8007,Sunday,6,2022,1.0427777777777779e-09,1.031388888888889e-09
219,7258257700,Buet Cascade du Berard - stormy,2022-06-05 11:55:38,Hike,2454.4,0 days 00:00:00.000001960,0 days 00:00:00.000003294,83.3,1458.3,1376.7,1.252,3.586,"[46.01460674777627, 6.919891387224197]",46.01460674777627,6.919891387224197,2.4544,Sunday,6,2022,9.15e-10,5.444444444444445e-10
220,7247895054,"Montenver, grand balcon north, home",2022-06-03 09:18:04,Hike,14948.1,0 days 00:00:00.000015189,0 days 00:00:00.000018368,1307.0,2290.4,1035.0,0.984,4.96,"[45.93161417171359, 6.886252462863922]",45.93161417171359,6.886252462863922,14.9481,Friday,6,2022,5.1022222222222225e-09,4.219166666666667e-09
221,7245225723,Evening Walk,2022-06-02 19:16:46,Hike,4392.1,0 days 00:00:00.000003180,0 days 00:00:00.000003196,50.3,1105.9,1055.2,1.381,3.104,"[45.931689692661166, 6.886310549452901]",45.931689692661166,6.886310549452901,4.3921,Thursday,6,2022,8.877777777777778e-10,8.833333333333334e-10
222,7239080713,Evening Run,2022-05-30 18:08:19,Run,4727.5,0 days 00:00:00.000002023,0 days 00:00:00.000002032,52.3,1103.2,1055.2,2.337,3.36,"[45.931671, 6.886199]",45.931671,6.886199,4.7275,Monday,5,2022,5.644444444444444e-10,5.619444444444445e-10
223,7195799095,Run 12,2022-05-24 18:03:33,Run,5021.9,0 days 00:00:00.000002046,0 days 00:00:00.000002046,59.1,1105.9,1055.2,2.454,4.472,"[45.93163554556668, 6.886463603004813]",45.93163554556668,6.886463603004813,5.0219,Tuesday,5,2022,5.683333333333333e-10,5.683333333333333e-10
224,7195610698,Italy,2022-05-21 10:32:04,Hike,8467.3,0 days 00:00:00.000010116,0 days 00:00:00.000016182,634.5,2288.8,1662.0,0.837,4.49,"[45.588323855772614, 7.343019414693117]",45.588323855772614,7.343019414693117,8.4673,Saturday,5,2022,4.495e-09,2.81e-09
225,7172479453,Run 11,2022-05-20 08:55:18,Run,5016.2,0 days 00:00:00.000002018,0 days 00:00:00.000002018,57.4,1105.8,1055.2,2.486,3.92,"[45.93139917589724, 6.885956833139062]",45.93139917589724,6.885956833139062,5.0161999999999995,Friday,5,2022,5.605555555555555e-10,5.605555555555555e-10
226,7170407730,Evening Walk,2022-05-19 19:42:31,Hike,5661.6,0 days 00:00:00.000004624,0 days 00:00:00.000004687,90.5,1146.0,1055.2,1.224,3.168,"[45.93161509372294, 6.886238884180784]",45.93161509372294,6.886238884180784,5.6616,Thursday,5,2022,1.3019444444444444e-09,1.2844444444444444e-09
227,7158288533,Run 10,2022-05-17 18:06:29,Run,4576.2,0 days 00:00:00.000002099,0 days 00:00:00.000002162,52.2,1103.2,1055.2,2.18,3.648,"[45.931597743183374, 6.8861866649240255]",45.931597743183374,6.8861866649240255,4.5762,Tuesday,5,2022,6.005555555555556e-10,5.830555555555556e-10
228,7152731621,Afternoon Walk,2022-05-16 17:53:34,Hike,3078.0,0 days 00:00:00.000002126,0 days 00:00:00.000002144,11.6,1066.8,1055.2,1.448,6.008,"[45.93155885115266, 6.886112904176116]",45.93155885115266,6.886112904176116,3.078,Monday,5,2022,5.955555555555556e-10,5.905555555555555e-10
229,7147642051,Val ferret ,2022-05-15 13:54:48,Hike,4782.8,0 days 00:00:00.000004615,0 days 00:00:00.000005652,92.6,1756.7,1648.2,1.036,2.32,"[45.852913, 7.025413]",45.852913,7.025413,4.7828,Sunday,5,2022,1.57e-09,1.2819444444444445e-09
230,7119709825,Run 9 - lots of up,2022-05-10 17:45:58,Run,3699.6,0 days 00:00:00.000001696,0 days 00:00:00.000002053,153.6,1197.2,1041.4,2.181,4.312,"[45.93155751004815, 6.8861448392271996]",45.93155751004815,6.8861448392271996,3.6995999999999998,Tuesday,5,2022,5.702777777777778e-10,4.711111111111111e-10
231,7110457212,Lorriaz loop,2022-05-08 10:48:13,Hike,8380.5,0 days 00:00:00.000010707,0 days 00:00:00.000015667,767.9,1984.4,1259.9,0.783,2.348,"[46.03497728705406, 6.933437883853912]",46.03497728705406,6.933437883853912,8.3805,Sunday,5,2022,4.3519444444444444e-09,2.9741666666666666e-09
232,7092922724,Run 8,2022-05-05 18:02:27,Run,5043.2,0 days 00:00:00.000001996,0 days 00:00:00.000001996,52.7,1103.7,1055.2,2.527,4.21,"[45.93169078230858, 6.886298982426524]",45.93169078230858,6.886298982426524,5.0432,Thursday,5,2022,5.544444444444445e-10,5.544444444444445e-10
233,7082124617,Afternoon Walk,2022-05-03 17:42:16,Hike,5448.0,0 days 00:00:00.000004233,0 days 00:00:00.000004233,90.5,1146.0,1055.2,1.287,2.379,"[45.93160243704915, 6.885535391047597]",45.93160243704915,6.885535391047597,5.448,Tuesday,5,2022,1.1758333333333334e-09,1.1758333333333334e-09
234,7075236754,Towards the ladders,2022-05-02 09:33:49,Hike,6021.6,0 days 00:00:00.000008529,0 days 00:00:00.000014460,708.4,2012.4,1415.8,0.706,2.58,"[45.996986562386155, 6.926319804042578]",45.996986562386155,6.926319804042578,6.0216,Monday,5,2022,4.016666666666667e-09,2.3691666666666667e-09
235,7059777649,La Joux,2022-04-29 15:08:01,Hike,6251.3,0 days 00:00:00.000004852,0 days 00:00:00.000005038,117.9,1177.7,1070.6,1.288,2.92,"[45.944602, 6.888232]",45.944602,6.888232,6.2513000000000005,Friday,4,2022,1.3994444444444445e-09,1.3477777777777777e-09
236,7059414228,Lunch Hike,2022-04-28 11:42:29,Hike,7677.9,0 days 00:00:00.000008859,0 days 00:00:00.000013955,605.7,1944.4,1342.1,0.867,3.11,"[45.90548878535628, 6.791215008124709]",45.90548878535628,6.791215008124709,7.677899999999999,Thursday,4,2022,3.876388888888889e-09,2.4608333333333334e-09
237,7049324045,Lunch Activity,2022-04-27 11:05:41,AlpineSki,26834.0,0 days 00:00:00.000006710,0 days 00:00:00.000013443,3169.5,2771.4,1883.1,3.999,16.02,"[45.962369, 6.940183]",45.962369,6.940183,26.834,Wednesday,4,2022,3.734166666666667e-09,1.863888888888889e-09
238,7034143995,Afternoon Walk,2022-04-24 14:43:20,Hike,4016.0,0 days 00:00:00.000003658,0 days 00:00:00.000007723,81.8,1096.8,1038.6,1.098,6.746,"[45.9314342122525, 6.8860364612191916]",45.9314342122525,6.8860364612191916,4.016,Sunday,4,2022,2.145277777777778e-09,1.016111111111111e-09
239,7018035828,Run 7,2022-04-21 16:38:14,Run,5126.9,0 days 00:00:00.000002161,0 days 00:00:00.000002178,54.6,1103.2,1048.6,2.372,4.616,"[45.93158667907119, 6.886180462315679]",45.93158667907119,6.886180462315679,5.1269,Thursday,4,2022,6.05e-10,6.002777777777778e-10
240,6996849153,Montenvers down,2022-04-17 13:54:21,Hike,7098.2,0 days 00:00:00.000006394,0 days 00:00:00.000008320,4.6,1905.1,1056.2,1.11,2.998,"[45.93211172148585, 6.917361477389932]",45.93211172148585,6.917361477389932,7.098199999999999,Sunday,4,2022,2.3111111111111113e-09,1.7761111111111111e-09
241,6995779811,Lunch Hike,2022-04-17 12:34:23,Hike,1558.8,0 days 00:00:00.000001102,0 days 00:00:00.000001725,4.6,1056.5,1041.4,1.414,2.724,"[45.93142373487353, 6.885950295254588]",45.93142373487353,6.885950295254588,1.5588,Sunday,4,2022,4.791666666666667e-10,3.061111111111111e-10
242,6992076614,Mike not me Col de Montet,2022-04-16 16:51:26,Ride,21705.2,0 days 00:00:00.000004143,0 days 00:00:00.000004593,406.3,1461.6,1055.2,5.239,20.98,"[45.93163043260574, 6.886308621615171]",45.93163043260574,6.886308621615171,21.7052,Saturday,4,2022,1.2758333333333334e-09,1.1508333333333333e-09
243,6986354596,Run 6,2022-04-15 17:06:47,Run,5014.0,0 days 00:00:00.000002058,0 days 00:00:00.000002061,52.2,1103.2,1053.4,2.436,3.728,"[45.93161609955132, 6.8863212782889605]",45.93161609955132,6.8863212782889605,5.014,Friday,4,2022,5.725e-10,5.716666666666667e-10
244,6981959346,Evening Walk,2022-04-14 19:37:50,Hike,4149.3,0 days 00:00:00.000003262,0 days 00:00:00.000003262,48.3,1103.7,1055.2,1.272,3.008,"[45.93154326081276, 6.8860833160579205]",45.93154326081276,6.8860833160579205,4.1493,Thursday,4,2022,9.061111111111112e-10,9.061111111111112e-10
245,6971075767,Run 5,2022-04-12 18:55:38,Run,3664.6,0 days 00:00:00.000001504,0 days 00:00:00.000001515,41.0,1093.8,1055.2,2.437,4.512,"[45.93167862854898, 6.886275764554739]",45.93167862854898,6.886275764554739,3.6646,Tuesday,4,2022,4.2083333333333333e-10,4.177777777777778e-10
246,6959500361,Le Tour family cruise,2022-04-10 11:34:10,AlpineSki,26165.8,0 days 00:00:00.000006800,0 days 00:00:00.000010693,2521.7,2250.1,1635.4,3.848,14.914,"[46.0136382188648, 6.955513386055827]",46.0136382188648,6.955513386055827,26.1658,Sunday,4,2022,2.970277777777778e-09,1.8888888888888887e-09
247,6925449103,Nice day,2022-04-03 10:45:16,AlpineSki,30459.3,0 days 00:00:00.000010609,0 days 00:00:00.000015724,3069.6,2461.0,1683.7,2.871,12.984,"[45.95795128494501, 6.886835927143693]",45.95795128494501,6.886835927143693,30.4593,Sunday,4,2022,4.367777777777778e-09,2.9469444444444444e-09
248,6923662192,Afternoon Activity,2022-04-02 13:01:05,AlpineSki,13460.4,0 days 00:00:00.000003969,0 days 00:00:00.000005333,1320.6,2086.3,1775.1,3.391,10.77,"[45.93370579183102, 6.854560486972332]",45.93370579183102,6.854560486972332,13.4604,Saturday,4,2022,1.4813888888888888e-09,1.1025e-09
249,6912199936,Run 4,2022-03-31 18:59:57,Run,3850.1,0 days 00:00:00.000001504,0 days 00:00:00.000001511,25.8,1066.8,1041.1,2.56,3.673,"[45.93167929910123, 6.886421861127019]",45.93167929910123,6.886421861127019,3.8501,Thursday,3,2022,4.197222222222222e-10,4.177777777777778e-10
250,6902585423,Run 3,2022-03-29 18:49:46,Run,5104.3,0 days 00:00:00.000002169,0 days 00:00:00.000002181,57.6,1105.9,1052.3,2.353,3.353,"[45.93162590637803, 6.8862031772732735]",45.93162590637803,6.8862031772732735,5.1043,Tuesday,3,2022,6.058333333333334e-10,6.025e-10
251,6885742986,Bit of a cruise,2022-03-26 13:16:18,AlpineSki,32890.2,0 days 00:00:00.000007828,0 days 00:00:00.000009086,3384.3,2481.1,1786.8,4.202,12.224,"[45.93652294948697, 6.853600339964032]",45.93652294948697,6.853600339964032,32.8902,Saturday,3,2022,2.5238888888888887e-09,2.1744444444444444e-09
